state,county,food2020,HSgrad2020,unemployed2020,housingProblems2020,singleParent2020,female2020,AUDmortality2014,SUDmortality2014,distress2020,poverty2020
North Carolina,Rowan County,14,85,3.9,15,38,50.6,2.54,16.41,13.15,14.4
North Carolina,Rutherford County,16,84,5.1,15,37,51.8,3.34,18.45,14.07,19.1
North Carolina,Sampson County,16,83,4,18,39,50.6,4.37,14.93,14.41,21.2
North Carolina,Scotland County,23,87,7.4,21,55,50.4,3.6,13.56,15.48,29.7
North Carolina,Stanly County,14,89,3.6,16,33,50.1,2.2,12.42,12.58,14.5
North Carolina,Stokes County,12,83,3.6,13,38,50.8,1.27,10.15,12.51,12.1
North Carolina,Surry County,12,91,3.5,14,28,51.4,3.39,14.75,14.02,15.4
North Carolina,Swain County,14,79,4.3,12,37,51.8,9.15,25.27,15.38,13.9
North Carolina,Transylvania County,13,86,3.8,13,36,51.7,2.52,14.54,12.9,12.6
North Carolina,Tyrrell County,20,89,6.3,16,53,44.5,4.74,8.17,14.43,20.8
North Carolina,Union County,10,93,3.4,13,21,50.8,1.69,6.29,11.29,7
North Carolina,Vance County,22,82,5.7,19,55,53.3,3.32,12.59,14.82,21.3
North Carolina,Wake County,12,89,3.4,14,27,51.3,2.11,5.09,10.79,7.4
North Carolina,Warren County,21,71,5.9,18,45,50.6,3.1,6.45,14.31,22.8
North Carolina,Washington County,22,73,5.9,16,62,52.5,3.05,5.89,14.62,24.3
North Carolina,Watauga County,17,90,3.5,26,23,50.1,3.79,9.49,14.48,15.8
North Carolina,Wayne County,18,83,4.3,16,43,51.4,3.15,7.16,14.02,14.9
North Carolina,Wilkes County,14,88,3.7,14,30,50.8,4.31,25.1,13.77,14.4
North Carolina,Wilson County,20,79,6.1,18,50,52.7,3.13,7.24,13.79,21.2
North Carolina,Yadkin County,12,88,3.4,13,31,50.8,1.93,17.58,13.34,12.1
North Carolina,Yancey County,14,92,3.6,13,23,50.8,2.1,19.66,13.79,14.9
North Dakota,Adams County,6,,2.1,7,12,50.5,3.79,4.9,9.92,10.8
North Dakota,Barnes County,7,88,2.7,8,17,49.6,5.32,3.3,9.82,9.9
North Dakota,Benson County,14,,3.9,17,62,48.9,15.81,8.28,15.41,24.2
North Dakota,Billings County,5,,2.8,10,10,45.5,2.42,2.51,8.88,10
North Dakota,Bottineau County,6,,3.3,8,19,48.3,2.16,2.51,9.72,9.7
North Dakota,Bowman County,5,,1.9,6,18,49.7,2.3,4.1,9.22,8.9
North Dakota,Burke County,5,,2.4,7,23,47.9,2.15,2.28,9.8,7.9
North Dakota,Burleigh County,6,88,2.6,10,28,49.9,2.6,3,8.91,8.6
North Dakota,Cass County,9,86,2.3,13,27,49.4,3.9,3.52,9.76,9.7
North Dakota,Cavalier County,5,,2.6,5,16,48.9,4.17,4.84,9.57,8.5
North Dakota,Dickey County,5,,1.8,6,7,50.3,2.53,2.62,9.38,10.2
North Dakota,Divide County,6,,1.3,8,28,47.7,1.98,2.57,10,10.7
North Dakota,Dunn County,5,,1.6,8,26,46.8,4.35,3.41,9.63,10
North Dakota,Eddy County,8,,4.9,9,27,50.4,4,3.3,10.56,11.2
North Dakota,Emmons County,7,,4.8,8,20,49.3,2.66,3.73,10.15,13.7
North Dakota,Foster County,5,,2.6,8,16,50.4,2.18,2.08,9.71,7.9
North Dakota,Golden Valley County,7,,2,10,23,50.3,4.59,4.42,10.63,11
North Dakota,Grand Forks County,10,86,2.3,17,33,48.4,3.93,4.32,11.06,12.7
North Dakota,Grant County,6,,2.6,13,6,50.1,2.67,3.53,10.27,13.5
North Dakota,Griggs County,7,,2.3,4,27,48.5,2.93,2.37,9.72,9.6
North Dakota,Hettinger County,5,,2,7,22,51.6,2.4,3.5,9.91,11.6
North Dakota,Kidder County,5,,4.4,6,16,48.2,2.8,2.62,10.24,13.5
North Dakota,LaMoure County,6,,1.9,10,5,48.4,1.73,1.8,9.85,10.9
North Dakota,Logan County,5,,2.6,9,12,48.3,3.26,2.85,9.52,14.5
North Dakota,McHenry County,5,,3.9,6,23,48.2,1.74,2.03,9.38,12
North Dakota,McIntosh County,6,,2.7,10,29,51.2,1.8,2.43,10.09,12.2
North Dakota,McKenzie County,7,82,1.7,8,33,46.6,6.4,4.77,9.65,7.5
North Dakota,McLean County,5,,3.3,8,22,49,3.03,3.68,10.01,8.4
North Dakota,Mercer County,5,,4.2,7,13,48.4,2.26,3.27,9.05,8
North Dakota,Morton County,6,82,3.3,10,24,49.4,5.23,5.67,9.62,8.3
North Dakota,Mountrail County,6,,1.6,10,37,46.3,7.28,3.97,10.34,11
North Dakota,Nelson County,6,,3.4,5,24,48.7,2.9,3.65,9.71,9.8
North Dakota,Oliver County,4,,4.1,6,35,47.7,2.79,3.33,8.93,10.7
North Dakota,Pembina County,5,,3.9,5,17,47.2,3.98,3.92,9.4,7.6
North Dakota,Pierce County,9,,3.2,17,24,48.8,3.19,4,10.73,11
North Dakota,Ramsey County,8,88,2.9,10,31,49.6,3.63,5.32,10.29,12.2
North Dakota,Ransom County,5,,1.9,6,25,48,4.26,3.21,9.81,9.3
North Dakota,Renville County,4,,2.4,10,14,47.7,2.95,2.4,9.41,7.7
North Dakota,Richland County,6,80,2.6,9,24,48.5,2.41,3.43,9.49,9.4
North Dakota,Rolette County,17,74,9.4,14,63,50.2,15.01,6.84,15.99,21.3
North Dakota,Sargent County,4,,1.9,6,22,46.3,2.96,2.83,9.06,7.4
North Dakota,Sheridan County,8,,4.7,9,26,49.8,1.68,1.93,10.8,16.6
North Dakota,Sioux County,16,,4.1,24,70,50.1,37.24,8.01,18,28.3
North Dakota,Slope County,5,,2.3,3,7,47.7,2.68,2.98,9.46,13.5
North Dakota,Stark County,6,87,2.4,11,19,48.2,3.86,4.95,9.14,10
North Dakota,Steele County,3,,2,5,11,47.7,2.35,2.63,8.84,7.9
North Dakota,Stutsman County,7,86,2.5,8,30,48.6,5.52,2.85,9.83,10.6
North Dakota,Towner County,6,,2.6,6,15,49.5,2.63,4.66,10.74,9.8
North Dakota,Traill County,5,,2.6,9,18,49.2,2.79,3.57,9.53,7
North Dakota,Walsh County,5,,3.2,6,27,48.8,3.49,4.71,10.35,10.6
North Dakota,Ward County,7,88,2.9,13,23,47.6,2.89,2.05,9.44,8.9
North Dakota,Wells County,5,,3,6,17,49.3,2.42,2.47,9.46,10.9
North Dakota,Williams County,6,81,2,14,22,46.1,5.66,4.67,9.71,9.6
Ohio,Adams County,17,92,7.1,16,41,50.4,1.96,24.19,15.67,20.6
Ohio,Allen County,15,85,4.5,14,41,49.6,1.81,9.15,13.6,12.9
Ohio,Ashland County,13,94,4.6,14,26,50.8,1.4,6.37,13.56,11.4
Ohio,Ashtabula County,15,88,5.3,15,37,49.6,2.27,17.18,14.38,16.5
Ohio,Athens County,19,92,5.8,22,36,50.2,2.35,14.02,15.79,22
Ohio,Auglaize County,10,97,3.3,11,25,50,1,6.55,12.8,5.9
Ohio,Belmont County,14,89,5.5,9,33,48.9,1.41,11.35,13.61,12.7
Ohio,Brown County,14,94,5.4,12,32,50.4,2.14,25.22,14.07,13.6
Ohio,Butler County,13,90,4.1,14,31,50.9,2.88,24.59,12.66,10.1
Ohio,Carroll County,13,91,5.3,11,25,49.9,1.5,9.45,13.47,11.6
Ohio,Champaign County,12,91,3.8,10,35,50.2,1.79,13.26,13,10.1
Ohio,Clark County,15,88,4.6,14,43,51.6,2.56,21.23,14.13,14.3
Ohio,Clermont County,11,94,4.1,12,27,50.7,1.5,21.69,12.44,9.2
Ohio,Clinton County,14,88,5.3,13,37,50.7,1.41,21.92,13.63,11.3
Ohio,Columbiana County,14,93,5.2,11,33,49.4,2,12.6,13.65,13.9
Ohio,Coshocton County,14,93,6.2,11,26,50.4,1.24,8.05,14.1,14.9
Ohio,Crawford County,14,94,5.2,13,35,51.1,1.85,17.01,14.12,12.1
Ohio,Cuyahoga County,18,86,5.2,17,46,52.3,2.49,16.11,14.03,15.3
Ohio,Darke County,12,97,3.9,12,29,50.4,1.66,13.11,13.3,10.2
Ohio,Defiance County,11,97,4.4,11,35,50.4,1.72,9.13,12.64,8.5
Ohio,Delaware County,8,96,3.4,10,16,50.4,1.05,6.07,10.68,3.7
Ohio,Erie County,14,94,5.6,12,40,51.2,3.18,14.49,13.1,10.9
Ohio,Fairfield County,12,94,4,13,26,50.2,1.59,9.25,12.42,7.5
Ohio,Fayette County,15,91,4.1,15,44,50.8,2.12,21.1,14.02,13.8
Ohio,Franklin County,17,89,3.8,16,41,51.1,2.28,13.3,13.72,15.4
Ohio,Fulton County,10,93,4.4,10,31,50.3,1.07,7.54,12.49,8.3
Ohio,Gallia County,16,86,6.1,15,32,50.5,1.89,18.87,14.58,16.1
Ohio,Geauga County,9,96,4.3,13,13,50.4,1.24,6.89,11.91,6.2
Ohio,Greene County,13,92,4,13,29,50.7,2.13,15.94,12.99,9
Ohio,Guernsey County,16,87,5.5,13,38,50.1,2.48,14.85,14.59,13.5
Ohio,Hamilton County,17,87,4.1,17,43,51.7,3.19,21.45,14.09,12.7
Ohio,Hancock County,12,93,3.4,10,31,50.5,1.32,8.48,12.85,9.3
Ohio,Hardin County,14,94,4.4,12,28,50.2,1.26,13.74,14.2,15.1
Ohio,Harrison County,14,88,5.3,13,28,50.2,1.54,10.24,13.99,13.7
Ohio,Henry County,10,95,4.9,9,34,50.6,2.01,6.55,12.21,8
Ohio,Highland County,16,92,5.5,17,34,50.9,2.59,19.06,15.05,14.9
Ohio,Hocking County,13,95,5.1,12,36,50.4,1.63,16.43,13.63,14.7
Ohio,Holmes County,11,94,3.3,15,8,49.9,1.33,5,12.94,8.4
Ohio,Huron County,13,96,5.9,11,32,50.6,2.37,13.65,13.45,9.8
Ohio,Jackson County,16,94,6.6,13,44,51,2.35,22.91,15.34,15.9
Ohio,Jefferson County,16,93,6.3,11,37,51.4,1.89,23.21,14.23,15.3
Ohio,Knox County,13,93,4.3,15,24,51,1.43,10.95,13.03,10.9
Ohio,Lake County,11,92,4.7,12,30,51.2,1.85,13.6,12.27,7.9
Ohio,Lawrence County,15,95,5.6,13,38,51.3,1.75,16.65,14.77,19.8
Ohio,Licking County,12,92,4,12,30,50.9,1.7,10.85,13.18,9.8
Ohio,Logan County,12,96,3.7,11,29,50.5,1.28,11.03,13.24,10.1
Ohio,Lorain County,13,90,5.4,13,37,50.8,2.03,15.2,13.03,11.9
Ohio,Lucas County,18,84,5.3,16,48,51.5,3.44,19.05,14.26,17.5
Ohio,Madison County,12,95,3.8,11,35,45.8,1.99,12.67,12.38,9.5
Ohio,Mahoning County,16,90,5.9,13,44,51,2.88,16.84,14.24,15.8
Ohio,Marion County,15,90,4.4,13,38,46.9,1.83,19.59,13.6,14.3
Ohio,Medina County,10,95,4.3,11,20,50.5,1.07,6.9,11.59,5.9
Ohio,Meigs County,17,88,7.3,12,33,50.7,2.77,14.71,15.14,18.8
Ohio,Mercer County,10,96,2.8,8,23,49.6,1.22,7.9,12.07,5.5
Ohio,Miami County,12,95,3.9,10,28,50.7,1.43,12.99,12.88,8
Ohio,Monroe County,16,92,7.8,11,32,49.7,1.49,8.69,14.36,14.6
Ohio,Montgomery County,17,88,4.5,16,44,51.8,3.67,31.32,13.95,14.7
Ohio,Morgan County,16,87,6,13,39,50.1,2.83,11.9,15.34,15
Ohio,Morrow County,11,93,4.5,11,23,50.2,1.59,13.6,12.77,9
Ohio,Muskingum County,15,94,5.3,13,37,51.5,1.77,8.14,14.49,15
Ohio,Noble County,14,96,6.7,10,20,41.7,1.98,6.56,12.94,15
Ohio,Ottawa County,12,96,6.3,11,33,50.4,1.21,8.55,12.73,7.7
Ohio,Paulding County,11,97,4.1,12,26,50.1,1.1,7.61,12.64,9.3
Ohio,Perry County,15,91,5.6,14,39,49.9,1.26,9.58,13.91,13.1
Ohio,Pickaway County,12,93,4.3,10,27,47.5,1.38,12.71,12.57,12.5
Ohio,Pike County,16,89,6.5,16,40,50.3,3.25,23.74,15.01,17.4
Ohio,Portage County,14,92,4.6,15,29,50.9,2.17,11.25,13.04,9.9
Ohio,Preble County,12,93,4.1,11,23,50.5,2.08,17.41,13.02,8.8
Ohio,Putnam County,9,97,3.4,7,18,50.1,1.17,5.29,11.98,6.5
Ohio,Richland County,15,90,4.9,12,31,49.2,1.98,15.48,13.53,12.7
Ohio,Ross County,15,90,4.6,13,35,47.6,2.15,23.04,14.52,15
Ohio,Sandusky County,12,96,4.5,11,38,50.5,1.98,11.89,13.17,10.4
Ohio,Scioto County,17,95,6.8,15,38,50.6,3.26,25.56,15.99,22.8
Ohio,Seneca County,13,94,4.4,10,41,50,1.45,10.99,13.37,10.4
Ohio,Shelby County,11,92,3.8,10,28,49.8,1.2,13.01,12.54,9.3
Ohio,Stark County,14,92,4.9,12,40,51.4,3.48,10.77,13,13.2
Ohio,Summit County,15,90,4.7,14,37,51.5,3.11,17.02,13.51,12.1
Ohio,Trumbull County,16,91,6.2,13,41,51.3,1.3,20.47,14.05,15.8
Ohio,Tuscarawas County,13,86,4.6,12,28,50.7,1.57,7.39,12.89,11.6
Ohio,Union County,10,95,3.5,11,21,52.1,1,8.17,11.64,5
Ohio,Van Wert County,12,94,3.5,8,35,50.5,1.03,9.38,13.16,7.4
Ohio,Vinton County,16,89,6.2,13,39,49.9,2.1,20.84,15.19,16.1
Ohio,Warren County,9,97,3.9,10,19,49.7,1.26,12.18,11.08,5.2
Ohio,Washington County,14,92,5.6,11,34,50.9,2.12,12.43,14.04,13.4
Ohio,Wayne County,12,95,3.6,14,23,50.3,1.81,7.3,13.14,9
Ohio,Williams County,12,94,3.6,11,30,50.2,1.25,5.65,13.26,10.3
Ohio,Wood County,13,96,4,14,25,50.7,1.27,7.3,12.96,9.9
Ohio,Wyandot County,11,95,3.2,11,34,50.3,1.45,7.4,13.31,7
Oklahoma,Adair County,19,83,4.2,15,38,50.1,4.91,15.32,18.9,22.3
Oklahoma,Alfalfa County,13,,2.2,5,33,40.3,2.44,7.67,12.5,15.7
Oklahoma,Atoka County,17,80,4.1,12,37,48,1.94,12.95,15.72,18.6
Oklahoma,Beaver County,10,,2,8,26,49.5,3.14,6.27,13.39,11
Oklahoma,Beckham County,13,86,2.6,8,23,46.3,4.25,13.64,13.5,18.8
Oklahoma,Blaine County,13,,2,8,35,50.8,3.1,8.97,14.67,14.5
Oklahoma,Bryan County,16,84,3.1,15,32,51.1,3.51,17.21,15.46,15.9
Oklahoma,Caddo County,16,85,3.6,11,40,47.5,4.5,19.35,15.67,18.3
Oklahoma,Canadian County,11,93,2.8,11,24,50.4,2.36,9.55,12.18,7.6
Oklahoma,Carter County,16,85,3.5,14,35,51.3,4.54,22.86,14.51,19
Oklahoma,Cherokee County,17,86,4.2,16,35,51.1,4.72,20.85,17.17,19.6
Oklahoma,Choctaw County,22,80,5,15,47,52,3.67,16.28,17.79,19.5
Oklahoma,Cimarron County,11,,1.9,12,32,48.8,3.3,9.5,14.7,15.1
Oklahoma,Cleveland County,14,86,2.9,15,29,50.1,2.16,9.83,13.08,10.8
Oklahoma,Coal County,17,,3.8,10,41,50.2,3.91,18.25,15.65,19.3
Oklahoma,Comanche County,18,77,3.9,15,37,48.2,3,10.52,14.36,15.8
Oklahoma,Cotton County,14,,3.1,12,37,50.8,2.51,12.3,14.28,17.4
Oklahoma,Craig County,16,82,3.5,14,35,48.8,3.41,13.07,15.88,17.5
Oklahoma,Creek County,15,86,3.8,13,35,50.5,2.25,21.3,14.55,12.9
Oklahoma,Custer County,14,92,2.4,16,33,50.2,4.44,10.55,14.67,12.8
Oklahoma,Delaware County,16,90,3.9,15,34,50.7,4.09,18.05,16.4,18.1
Oklahoma,Dewey County,14,,1.9,7,14,50.7,4.01,9.63,14.82,10.6
Oklahoma,Ellis County,14,,2.2,8,32,50.9,4.18,9.66,14.49,11.2
Oklahoma,Garfield County,14,84,3,12,34,50.2,3.44,11.16,13.73,11.8
Oklahoma,Garvin County,15,84,3.3,12,31,50.6,2.74,18.2,15.07,16.7
Oklahoma,Grady County,13,85,3.1,10,26,50,2.62,14.92,13.31,12
Oklahoma,Grant County,12,,2.1,4,30,50.4,2.63,7.64,12.65,11.7
Oklahoma,Greer County,16,,4,11,37,42.5,2.33,12.34,14.8,22.9
Oklahoma,Harmon County,12,,2.9,8,28,52.2,3.53,10.11,14.11,23.3
Oklahoma,Harper County,10,,2.3,5,12,50,4.2,7.99,13.4,10.5
Oklahoma,Haskell County,17,89,5.1,12,31,50,2.31,16.67,16.11,19.4
Oklahoma,Hughes County,17,87,4.2,10,34,46.1,2.67,13.01,15.77,21.4
Oklahoma,Jackson County,15,77,3,14,30,50.3,2.79,8.8,14.17,15
Oklahoma,Jefferson County,16,,3.4,9,37,50,5.24,26.76,15.48,17.8
Oklahoma,Johnston County,16,78,2.9,11,37,50.5,3.52,24.97,15.9,18.3
Oklahoma,Kay County,16,85,4.7,12,38,50.3,5.3,12.25,15.11,15.3
Oklahoma,Kingfisher County,10,88,2.1,8,27,50.2,2.96,7.7,12.82,9
Oklahoma,Kiowa County,17,,4.2,13,36,50.3,4.29,16.93,15.59,18
Oklahoma,Latimer County,18,85,6,12,36,49.3,2.09,16.11,16.12,15.9
Oklahoma,Le Flore County,17,83,4.6,13,34,49.7,3.21,18.86,16,18.1
Oklahoma,Lincoln County,14,93,3.5,12,27,50.2,2.58,15.02,14.31,13.8
Oklahoma,Logan County,14,75,3,13,24,50.4,2.25,9.28,13.44,11
Oklahoma,Love County,11,85,2.1,9,30,50.1,2.38,14.97,13.86,11.7
Oklahoma,Major County,12,89,2.8,10,22,50.4,2.11,14.1,13.15,11.5
Oklahoma,Marshall County,19,88,5.5,14,40,50.9,3.38,16.08,14.83,13.7
Oklahoma,Mayes County,18,84,5.9,14,34,50.6,3.38,21.93,15.69,16.9
Oklahoma,McClain County,12,,2.1,10,18,51,2.01,5.84,12.7,10.4
Oklahoma,McCurtain County,13,83,3.8,12,34,51,3.19,13.11,16.55,18.9
Oklahoma,McIntosh County,16,81,3.4,13,32,50,3.2,18.46,15.82,22.5
Oklahoma,Murray County,14,82,2.9,12,39,49.7,4.01,23.21,14.14,14.3
Oklahoma,Muskogee County,18,83,4,15,41,51.3,2.49,25.63,15.99,18.2
Oklahoma,Noble County,13,90,2.6,10,32,50.3,3.33,10.94,13.32,11.8
Oklahoma,Nowata County,16,86,4.2,13,29,50.1,2.55,11.39,15.35,16.5
Oklahoma,Okfuskee County,19,84,4.8,15,26,46.1,4.5,23.36,16.83,21.7
Oklahoma,Oklahoma County,16,77,3.3,16,38,51,5.18,15.51,14.46,15.2
Oklahoma,Okmulgee County,18,82,4.9,13,43,50.5,2.97,16.94,16.15,14.6
Oklahoma,Osage County,16,88,4.3,11,34,49.9,2.81,11.49,14.37,13
Oklahoma,Ottawa County,17,81,3.5,16,41,50.9,3.43,17.18,16.74,18.5
Oklahoma,Pawnee County,15,89,4.1,12,31,50.4,3.82,24.01,14.87,15.7
Oklahoma,Payne County,20,85,2.9,24,29,48.9,2.16,8.58,15.49,20.1
Oklahoma,Pittsburg County,16,80,3.9,12,34,49,3.67,21.61,15.05,16.5
Oklahoma,Pontotoc County,16,86,3.1,13,34,51.4,4.06,19.35,14.84,14.4
Oklahoma,Pottawatomie County,16,80,3.7,14,32,52.1,3.18,15.73,14.57,16
Oklahoma,Pushmataha County,17,89,5.2,13,33,50.9,2.52,17.9,16.12,17.4
Oklahoma,Roger Mills County,14,,2.4,9,34,50.3,5.59,7.57,13.99,13.5
Oklahoma,Rogers County,13,86,3.3,11,26,50.1,1.79,11.1,13.36,8.5
Oklahoma,Seminole County,18,82,4.7,13,36,50.9,4.15,22.59,16.29,21.2
Oklahoma,Sequoyah County,18,81,4.3,16,40,50.8,2.07,23.43,17.61,16.9
Oklahoma,Stephens County,16,84,3.9,13,33,51.7,2.04,17.73,14.45,17.7
Oklahoma,Texas County,9,70,2.8,16,27,46.5,3.81,11.4,13.34,11.1
Oklahoma,Tillman County,14,,3.7,13,37,49.6,3.08,14.05,14.87,21.9
Oklahoma,Tulsa County,16,84,3.3,15,37,51.2,4.02,15.36,14.55,12.8
Oklahoma,Wagoner County,13,88,3.3,12,29,50.5,1.68,17.75,13.37,10.2
Oklahoma,Washington County,15,74,3.9,11,33,51.3,2.85,14.35,14.09,14.8
Oklahoma,Washita County,14,,3.1,9,29,50.4,3.12,12.67,13.44,14.7
Oklahoma,Woods County,13,84,2.2,8,34,46.7,2.99,9.47,13.12,15.1
Oklahoma,Woodward County,12,87,2.8,11,33,47.4,4.63,10.76,12.5,13.3
Oregon,Baker County,14,74,5.5,14,23,49.1,6.29,13.38,13.76,14.5
Oregon,Benton County,15,85,3.2,22,24,49.8,3.83,4.64,13.55,15.7
Oregon,Clackamas County,10,82,3.8,16,23,50.7,3.44,8.12,12.11,6.8
Oregon,Clatsop County,13,69,4.1,18,26,50.6,6.35,14.28,13.21,10.5
Oregon,Columbia County,12,81,5.1,15,32,50,5.22,9.45,12.92,9.2
Oregon,Coos County,15,57,5.4,18,34,50.7,9,10.43,14.5,15.4
Oregon,Crook County,14,72,6,20,35,50.3,6.24,9.31,14.6,10.3
Oregon,Curry County,14,70,6.1,18,35,50.8,7.21,9.91,14.15,14.5
Oregon,Deschutes County,12,79,4.2,20,26,50.5,5.2,6.6,12.77,8.1
Oregon,Douglas County,14,66,5.4,18,35,50.7,6.15,8.39,14.57,13.3
Oregon,Gilliam County,12,88,3.9,14,32,48.9,3.33,5.37,13.3,10.7
Oregon,Grant County,14,85,7.3,15,35,50,9.58,7.49,13.81,13.9
Oregon,Harney County,15,84,6.2,14,30,49,5.39,7.38,14.72,12.6
Oregon,Hood River County,8,83,3.3,17,21,50,2.86,5.78,13.12,8.5
Oregon,Jackson County,13,77,4.8,22,35,51.2,4.69,9.7,14.47,11.9
Oregon,Jefferson County,13,74,5.5,15,42,48.4,10.57,10.86,15.21,12.5
Oregon,Josephine County,15,70,5.5,23,33,51.2,7.14,12.32,15.55,15.8
Oregon,Klamath County,14,73,6.4,18,34,50,9.93,11.21,14.89,19.7
Oregon,Lake County,16,79,5.7,16,31,46.7,8.4,13.22,15.17,15.7
Oregon,Lane County,15,73,4.5,22,35,50.8,5.88,11.65,14.66,14.5
Oregon,Lincoln County,14,78,4.9,19,41,51.8,5.15,15.52,14.78,14.4
Oregon,Linn County,14,75,4.7,18,31,50.6,6.36,13.56,13.96,11.3
Oregon,Malheur County,13,83,4.6,21,39,45.7,4.01,8.62,15.09,19.5
Oregon,Marion County,11,76,4.3,20,34,50.2,5.25,7.69,13.87,12.1
Oregon,Morrow County,8,79,4.3,16,29,48.6,5.43,6.08,13.78,11.5
Oregon,Multnomah County,14,75,3.7,22,31,50.5,6.51,12.41,13.54,11.2
Oregon,Polk County,12,80,4.4,18,25,51.1,4.22,7.05,13.45,11.1
Oregon,Sherman County,14,73,4.1,19,39,48.5,2.35,4.14,13.08,11.9
Oregon,Tillamook County,13,81,4.4,17,35,49.4,5.61,11.72,13.54,10.8
Oregon,Umatilla County,12,76,4.9,16,35,47.8,4.17,6.85,14.04,11.7
Oregon,Union County,15,86,5.4,18,32,50.3,4.71,9.02,14.57,12.6
Oregon,Wallowa County,14,92,6.1,16,38,50.6,5.37,7.32,13.6,11.6
Oregon,Wasco County,11,74,4.3,18,32,49.7,7.13,9.09,13.72,12.4
Oregon,Washington County,10,85,3.5,18,24,50.5,3.21,5.05,11.38,7.5
Oregon,Wheeler County,14,26,3.5,14,43,50.4,4.89,7.18,14.85,14
Oregon,Yamhill County,11,83,3.8,18,28,49.9,3.63,7.12,13.23,8.7
Pennsylvania,Adams County,8,91,3.3,12,27,50.8,1.53,7.31,12.51,8
Pennsylvania,Allegheny County,13,91,4,14,33,51.7,1.7,16.97,11.83,10.5
Pennsylvania,Armstrong County,12,89,5,10,31,50.2,1.9,15.76,13.39,11.7
Pennsylvania,Beaver County,12,70,4.5,11,34,51.4,1.47,15.6,12.66,9.1
Pennsylvania,Bedford County,11,92,4.5,12,25,50.2,1.11,9.74,13.37,11
Pennsylvania,Berks County,9,87,4.2,15,37,50.8,1.39,10.09,12.85,10.9
Pennsylvania,Blair County,12,90,4.2,13,34,51,2.09,14.38,13.6,11.6
Pennsylvania,Bradford County,11,91,4.4,11,32,50.4,1.34,9.23,13.43,10.7
Pennsylvania,Bucks County,8,94,3.7,15,22,50.9,1.72,12.38,10.92,6
Pennsylvania,Butler County,9,94,3.9,11,21,50.4,1.73,12.34,11.69,7.4
Pennsylvania,Cambria County,13,93,5.2,12,36,50.8,1.12,18.92,13.58,12.5
Pennsylvania,Cameron County,13,90,5,10,49,50,2.09,9.32,13.47,13.5
Pennsylvania,Carbon County,11,90,5.1,14,33,50.1,1.92,15.19,13.18,11.3
Pennsylvania,Centre County,13,92,3.2,18,19,47.4,0.92,4.83,12.92,12.9
Pennsylvania,Chester County,8,91,3.2,14,19,50.7,1.38,9.35,11.39,5.2
Pennsylvania,Clarion County,13,91,4.7,13,27,51,1.57,10.51,13.78,12.8
Pennsylvania,Clearfield County,12,90,5,12,30,47.5,2.09,11.48,13.46,14.3
Pennsylvania,Clinton County,13,93,5.3,12,26,50.8,1.82,10.37,13.59,13.4
Pennsylvania,Columbia County,13,88,4.8,12,33,51.8,1.09,8.32,13.75,11.7
Pennsylvania,Crawford County,12,92,4.7,12,31,51,1.87,11.8,13.91,12.7
Pennsylvania,Cumberland County,9,93,3.3,12,25,50.5,1.58,7.33,11.93,7.6
Pennsylvania,Dauphin County,13,80,4,14,41,51.6,2.13,11.39,13.21,11.6
Pennsylvania,Delaware County,12,89,4,17,33,51.9,2.46,15.27,12,9.3
Pennsylvania,Elk County,10,89,3.9,6,33,49.8,2.07,13.14,12.65,8.3
Pennsylvania,Erie County,14,87,4.7,14,41,50.6,3.5,13.02,14.13,13.4
Pennsylvania,Fayette County,15,85,5.8,13,39,50.5,1.65,18.74,14.5,18.7
Pennsylvania,Forest County,15,90,6.2,10,31,31.5,3.14,13.39,12.36,22.9
Pennsylvania,Franklin County,10,88,3.7,11,31,50.9,2.07,8.47,12.64,9.4
Pennsylvania,Fulton County,11,91,3.9,11,34,49.4,1.51,8.15,13,10.6
Pennsylvania,Greene County,13,91,4.9,10,32,48.2,1.74,16.83,13.09,12.7
Pennsylvania,Huntingdon County,13,86,5.3,11,27,46.8,0.97,6.68,13.14,10.7
Pennsylvania,Indiana County,13,93,4.9,16,23,49.9,1.7,10.75,13.85,13.4
Pennsylvania,Jefferson County,12,93,4.6,11,30,50.2,1.4,11.19,13.39,11
Pennsylvania,Juniata County,11,95,4,11,23,49.9,1.32,9.31,13.31,10
Pennsylvania,Lackawanna County,12,88,4.6,16,38,51.5,1.69,15.32,13.51,12.2
Pennsylvania,Lancaster County,10,91,3.4,15,24,51,1,9.16,12.53,7.7
Pennsylvania,Lawrence County,13,94,5.1,13,33,51.6,1.11,16.39,13.37,12.9
Pennsylvania,Lebanon County,9,85,3.8,13,32,50.9,1.02,8.54,12.39,9
Pennsylvania,Lehigh County,10,87,4.6,17,37,51,2.76,11.61,12.72,11.7
Pennsylvania,Luzerne County,12,86,5.4,14,40,50.5,2.47,15.92,13.52,15.1
Pennsylvania,Lycoming County,13,90,4.8,14,34,51,2.74,9.17,13.04,13.2
Pennsylvania,McKean County,13,90,4.8,11,40,48.6,2.33,11.67,14,13.9
Pennsylvania,Mercer County,13,93,4.7,12,34,50.6,2,16.98,13.35,12.4
Pennsylvania,Mifflin County,12,90,4.7,14,29,51,1.99,10.4,13.83,13.2
Pennsylvania,Monroe County,10,93,5.4,19,30,50.5,3.62,11.7,12.53,10.5
Pennsylvania,Montgomery County,9,87,3.4,15,22,51.3,1.8,10.85,11.32,5.6
Pennsylvania,Montour County,10,96,3.5,10,32,51.7,1.42,11.53,12.17,9
